State_Code_Dest,State_Abbrv,State_Code_Origin,State_Abbrv,State_Name,Return_Num,Exmpt_Num,Aggr_AGI
42,PA,27,MN,MINNESOTA,617,1115,36424
42,PA,11,DC,DISTRICT OF COLUMBIA,607,791,31664
42,PA,21,KY,KENTUCKY,599,1115,26840
42,PA,1,AL,ALABAMA,483,979,21159
42,PA,22,LA,LOUISIANA,415,782,18237
42,PA,40,OK,OKLAHOMA,393,716,17470
42,PA,33,NH,NEW HAMPSHIRE,387,665,20365
42,PA,41,OR,OREGON,383,667,13293
42,PA,49,UT,UTAH,383,875,17758
42,PA,23,ME,MAINE,377,648,13732
42,PA,20,KS,KANSAS,372,723,16960
42,PA,44,RI,RHODE ISLAND,328,555,15016
42,PA,15,HI,HAWAII,325,582,14055
42,PA,19,IA,IOWA,313,572,12904
42,PA,35,NM,NEW MEXICO,294,527,12133
42,PA,50,VT,VERMONT,253,350,9028
42,PA,28,MS,MISSISSIPPI,250,466,10157
42,PA,5,AR,ARKANSAS,244,474,15837
42,PA,2,AK,ALASKA,195,336,7943
42,PA,56,WY,WYOMING,188,358,8389
42,PA,31,NE,NEBRASKA,185,359,8812
42,PA,30,MT,MONTANA,163,287,5090
42,PA,16,ID,IDAHO,158,293,6618
42,PA,38,ND,NORTH DAKOTA,81,157,3022
42,PA,46,SD,SOUTH DAKOTA,77,132,2348
44,RI,96,RI,RI Total Mig - US & For,11797,19952,543437
44,RI,97,RI,RI Total Mig - US,11474,19234,526323
44,RI,98,RI,RI Total Mig - Foreign,323,718,17114
44,RI,44,RI,RI Non-Migrants,401279,805894,22947594
44,RI,25,MA,MASSACHUSETTS,3705,5820,166076
44,RI,9,CT,CONNECTICUT,1057,1645,50827
44,RI,36,NY,NEW YORK,1031,1644,48878
44,RI,12,FL,FLORIDA,978,1695,32888
44,RI,6,CA,CALIFORNIA,540,1005,30580
44,RI,51,VA,VIRGINIA,354,750,20765
44,RI,42,PA,PENNSYLVANIA,351,564,14656
44,RI,34,NJ,NEW JERSEY,343,556,19910
44,RI,57,FR,Foreign,323,718,17114
44,RI,33,NH,NEW HAMPSHIRE,253,367,9938
44,RI,37,NC,NORTH CAROLINA,245,457,8062
44,RI,48,TX,TEXAS,232,451,9200
44,RI,13,GA,GEORGIA,216,387,8606
44,RI,24,MD,MARYLAND,181,322,9861
44,RI,17,IL,ILLINOIS,168,309,11423
44,RI,23,ME,MAINE,167,283,5999
44,RI,39,OH,OHIO,144,233,7789
44,RI,53,WA,WASHINGTON,133,266,6647
44,RI,4,AZ,ARIZONA,118,189,5908
44,RI,8,CO,COLORADO,102,165,4475
44,RI,45,SC,SOUTH CAROLINA,91,169,3582
44,RI,50,VT,VERMONT,82,125,3458
44,RI,26,MI,MICHIGAN,81,140,6008
44,RI,32,NV,NEVADA,69,128,2798
44,RI,47,TN,TENNESSEE,69,153,2991
44,RI,29,MO,MISSOURI,62,123,3134
44,RI,18,IN,INDIANA,56,114,2940
44,RI,15,HI,HAWAII,53,144,3282
44,RI,27,MN,MINNESOTA,48,82,1775
44,RI,11,DC,DISTRICT OF COLUMBIA,46,53,2382
44,RI,21,KY,KENTUCKY,45,76,1405
44,RI,22,LA,LOUISIANA,45,90,1598
44,RI,55,WI,WISCONSIN,44,65,1656
44,RI,41,OR,OREGON,37,54,1959
44,RI,1,AL,ALABAMA,34,63,1991
44,RI,35,NM,NEW MEXICO,29,49,1337
44,RI,49,UT,UTAH,28,46,1351
44,RI,10,DE,DELAWARE,27,49,1035
44,RI,40,OK,OKLAHOMA,26,60,1088
44,RI,20,KS,KANSAS,24,46,960
44,RI,19,IA,IOWA,23,40,678
44,RI,28,MS,MISSISSIPPI,23,59,1592
44,RI,31,NE,NEBRASKA,20,34,761
44,RI,54,WV,WEST VIRGINIA,19,30,484
44,RI,5,AR,ARKANSAS,18,39,1072
44,RI,2,AK,ALASKA,17,30,754
44,RI,30,MT,MONTANA,12,17,519
44,RI,16,ID,IDAHO,10,14,452
44,RI,38,ND,NORTH DAKOTA,8,17,339
44,RI,46,SD,SOUTH DAKOTA,7,14,386
44,RI,56,WY,WYOMING,3,3,67
45,SC,96,SC,SC Total Mig - US & For,57244,111377,2611196
45,SC,97,SC,SC Total Mig - US,55876,108431,2553028
45,SC,98,SC,SC Total Mig - Foreign,1368,2946,58168
45,SC,45,SC,SC Non-Migrants,1575352,3459703,74723133
45,SC,37,NC,NORTH CAROLINA,10238,20355,423790
45,SC,13,GA,GEORGIA,6104,12229,245879
45,SC,12,FL,FLORIDA,5384,10118,214208
45,SC,36,NY,NEW YORK,3448,6303,154309
45,SC,51,VA,VIRGINIA,2787,5364,151155
45,SC,42,PA,PENNSYLVANIA,2175,4015,112747
45,SC,39,OH,OHIO,2157,3922,102176
45,SC,48,TX,TEXAS,2121,4399,97963
45,SC,6,CA,CALIFORNIA,1874,3780,83594
45,SC,34,NJ,NEW JERSEY,1730,3293,103374
45,SC,47,TN,TENNESSEE,1511,2999,70013
45,SC,26,MI,MICHIGAN,1493,2802,88253
45,SC,24,MD,MARYLAND,1411,2577,74843
45,SC,57,FR,Foreign,1368,2946,58168
45,SC,17,IL,ILLINOIS,1018,1876,56754
45,SC,1,AL,ALABAMA,861,1733,37190
45,SC,25,MA,MASSACHUSETTS,848,1493,46353
45,SC,18,IN,INDIANA,788,1517,36668
45,SC,9,CT,CONNECTICUT,764,1395,42012
45,SC,21,KY,KENTUCKY,706,1448,31445
45,SC,53,WA,WASHINGTON,696,1425,35312
45,SC,4,AZ,ARIZONA,545,1078,22739
45,SC,8,CO,COLORADO,540,1112,26360
45,SC,29,MO,MISSOURI,492,952,22784
45,SC,54,WV,WEST VIRGINIA,483,886,18053
45,SC,22,LA,LOUISIANA,460,945,20111
45,SC,55,WI,WISCONSIN,439,817,22107
45,SC,28,MS,MISSISSIPPI,342,726,13916
45,SC,15,HI,HAWAII,337,790,13477
45,SC,40,OK,OKLAHOMA,322,654,13309
45,SC,33,NH,NEW HAMPSHIRE,309,518,13779
45,SC,20,KS,KANSAS,308,681,14995
45,SC,27,MN,MINNESOTA,305,591,15239
45,SC,32,NV,NEVADA,301,602,11951
45,SC,5,AR,ARKANSAS,237,529,12167
45,SC,23,ME,MAINE,236,422,10948
45,SC,44,RI,RHODE ISLAND,202,385,11214
45,SC,41,OR,OREGON,199,340,6650
45,SC,2,AK,ALASKA,193,475,7737
45,SC,19,IA,IOWA,192,347,11113
45,SC,10,DE,DELAWARE,171,346,8041
45,SC,35,NM,NEW MEXICO,168,330,7691
45,SC,49,UT,UTAH,163,361,5755
45,SC,50,VT,VERMONT,163,278,7707
45,SC,11,DC,DISTRICT OF COLUMBIA,153,237,8376
45,SC,31,NE,NEBRASKA,110,234,5046
45,SC,16,ID,IDAHO,106,243,3709
45,SC,30,MT,MONTANA,74,110,2777
45,SC,46,SD,SOUTH DAKOTA,73,141,2314
45,SC,38,ND,NORTH DAKOTA,71,144,2542
45,SC,56,WY,WYOMING,68,114,2385
46,SD,96,SD,SD Total Mig - US & For,11753,21861,481669
46,SD,97,SD,SD Total Mig - US,11511,21355,472209
46,SD,98,SD,SD Total Mig - Foreign,242,506,9460
46,SD,46,SD,SD Non-Migrants,307893,658648,15974402
46,SD,27,MN,MINNESOTA,1751,2951,63508
46,SD,19,IA,IOWA,1083,1959,53115
46,SD,31,NE,NEBRASKA,808,1515,32504
46,SD,6,CA,CALIFORNIA,640,1216,26390
46,SD,38,ND,NORTH DAKOTA,616,1183,30021
46,SD,8,CO,COLORADO,564,1054,23365
46,SD,48,TX,TEXAS,540,1086,22214
46,SD,56,WY,WYOMING,538,970,18983
46,SD,4,AZ,ARIZONA,427,776,17828
46,SD,12,FL,FLORIDA,377,629,11604
46,SD,53,WA,WASHINGTON,298,561,11790
46,SD,55,WI,WISCONSIN,270,491,10868
46,SD,30,MT,MONTANA,255,498,9435
46,SD,57,FR,Foreign,242,506,9460
46,SD,17,IL,ILLINOIS,231,422,10847
46,SD,29,MO,MISSOURI,214,408,10505
46,SD,32,NV,NEVADA,194,343,6290
46,SD,20,KS,KANSAS,192,386,8672
46,SD,26,MI,MICHIGAN,171,345,7175
46,SD,39,OH,OHIO,167,295,8959
46,SD,41,OR,OREGON,150,260,4479
46,SD,13,GA,GEORGIA,139,256,4983
46,SD,36,NY,NEW YORK,138,253,5992
46,SD,18,IN,INDIANA,135,291,5030
46,SD,51,VA,VIRGINIA,122,237,5858
46,SD,2,AK,ALASKA,107,199,5704
46,SD,37,NC,NORTH CAROLINA,107,223,4199
46,SD,49,UT,UTAH,107,240,3783
46,SD,16,ID,IDAHO,106,225,3848
46,SD,47,TN,TENNESSEE,106,207,3623
46,SD,42,PA,PENNSYLVANIA,104,181,3506
46,SD,40,OK,OKLAHOMA,101,211,3908
46,SD,35,NM,NEW MEXICO,96,199,4206
46,SD,21,KY,KENTUCKY,70,137,3154
46,SD,24,MD,MARYLAND,68,137,3633
46,SD,1,AL,ALABAMA,64,122,3217
46,SD,5,AR,ARKANSAS,63,134,2990
46,SD,45,SC,SOUTH CAROLINA,57,116,2149
46,SD,15,HI,HAWAII,48,98,2026
46,SD,28,MS,MISSISSIPPI,45,80,1348
46,SD,34,NJ,NEW JERSEY,38,74,1247
46,SD,25,MA,MASSACHUSETTS,37,74,2136
46,SD,22,LA,LOUISIANA,35,75,1052
46,SD,9,CT,CONNECTICUT,26,44,1666
46,SD,33,NH,NEW HAMPSHIRE,24,44,736
46,SD,23,ME,MAINE,22,39,917
46,SD,11,DC,DISTRICT OF COLUMBIA,17,25,1022
46,SD,54,WV,WEST VIRGINIA,13,22,370
46,SD,50,VT,VERMONT,12,18,422
46,SD,10,DE,DELAWARE,11,31,492
46,SD,44,RI,RHODE ISLAND,7,15,442
47,TN,96,TN,TN Total Mig - US & For,71361,141845,3005857
47,TN,97,TN,TN Total Mig - US,70156,139051,2942794
47,TN,98,TN,TN Total Mig - Foreign,1205,2794,63063
47,TN,47,TN,TN Non-Migrants,2212770,4851327,106968861
47,TN,12,FL,FLORIDA,7188,13864,285529
47,TN,13,GA,GEORGIA,5997,11934,237210
47,TN,28,MS,MISSISSIPPI,4641,9537,142011
47,TN,21,KY,KENTUCKY,4494,9099,145429
47,TN,48,TX,TEXAS,3762,7926,172169
47,TN,1,AL,ALABAMA,3351,6712,143978
47,TN,51,VA,VIRGINIA,3336,6533,145754
47,TN,37,NC,NORTH CAROLINA,3289,6580,138917
47,TN,6,CA,CALIFORNIA,2983,5901,158488
47,TN,26,MI,MICHIGAN,2813,5736,116040
47,TN,39,OH,OHIO,2658,5058,121066
47,TN,17,IL,ILLINOIS,2586,4897,123830
47,TN,18,IN,INDIANA,1947,3889,77866
47,TN,36,NY,NEW YORK,1874,3399,81387
47,TN,5,AR,ARKANSAS,1614,3162,58314
47,TN,45,SC,SOUTH CAROLINA,1562,3152,65560
47,TN,29,MO,MISSOURI,1373,2685,59483
47,TN,42,PA,PENNSYLVANIA,1286,2352,52670
47,TN,57,FR,Foreign,1205,2794,63063
47,TN,22,LA,LOUISIANA,1075,2209,45920
47,TN,4,AZ,ARIZONA,955,1944,37227
47,TN,8,CO,COLORADO,898,1763,38465
47,TN,53,WA,WASHINGTON,890,1899,40906
47,TN,24,MD,MARYLAND,877,1693,51849
47,TN,55,WI,WISCONSIN,857,1644,35116
47,TN,34,NJ,NEW JERSEY,749,1441,46746
47,TN,40,OK,OKLAHOMA,619,1287,23678
47,TN,25,MA,MASSACHUSETTS,591,1024,28467
47,TN,20,KS,KANSAS,584,1298,24851
47,TN,27,MN,MINNESOTA,500,964,26195
47,TN,32,NV,NEVADA,497,953,19950
47,TN,19,IA,IOWA,440,846,18510
47,TN,54,WV,WEST VIRGINIA,408,808,35002
47,TN,9,CT,CONNECTICUT,385,740,21785
47,TN,41,OR,OREGON,336,626,10494
47,TN,15,HI,HAWAII,326,773,12964
47,TN,49,UT,UTAH,275,616,10958
47,TN,35,NM,NEW MEXICO,274,550,14871
47,TN,2,AK,ALASKA,225,473,10208
47,TN,31,NE,NEBRASKA,205,380,9077
47,TN,23,ME,MAINE,180,355,5713
47,TN,33,NH,NEW HAMPSHIRE,174,306,7045
47,TN,16,ID,IDAHO,155,312,5919
47,TN,11,DC,DISTRICT OF COLUMBIA,154,187,7638
47,TN,56,WY,WYOMING,137,289,5107
47,TN,30,MT,MONTANA,133,250,3597
47,TN,50,VT,VERMONT,128,242,5035
47,TN,10,DE,DELAWARE,107,226,3795
47,TN,44,RI,RHODE ISLAND,103,211,4462
47,TN,46,SD,SOUTH DAKOTA,97,188,3003
47,TN,38,ND,NORTH DAKOTA,68,138,2542
48,TX,96,TX,TX Total Mig - US & For,212740,439456,9831395
48,TX,97,TX,TX Total Mig - US,204851,421684,9385698
48,TX,98,TX,TX Total Mig - Foreign,7889,17772,445697
48,TX,48,TX,TX Non-Migrants,8198563,19011187,437066323
48,TX,6,CA,CALIFORNIA,23626,48877,1162082
48,TX,12,FL,FLORIDA,14929,29981,590882
48,TX,22,LA,LOUISIANA,10475,21288,442959
48,TX,40,OK,OKLAHOMA,9144,18447,405890
48,TX,17,IL,ILLINOIS,8288,16853,418569
48,TX,57,FR,Foreign,7889,17772,445697
48,TX,13,GA,GEORGIA,7857,17570,344288
48,TX,36,NY,NEW YORK,7616,13886,402808
48,TX,8,CO,COLORADO,7141,14962,346473
48,TX,4,AZ,ARIZONA,6965,15131,292854
48,TX,51,VA,VIRGINIA,6664,14279,391765
48,TX,35,NM,NEW MEXICO,6215,13341,236433
48,TX,26,MI,MICHIGAN,6137,12471,273180
48,TX,37,NC,NORTH CAROLINA,6068,13410,251766
48,TX,5,AR,ARKANSAS,5514,11317,208297
48,TX,39,OH,OHIO,5279,10071,257893
48,TX,29,MO,MISSOURI,5086,10200,228186
48,TX,53,WA,WASHINGTON,5076,10558,231443
48,TX,47,TN,TENNESSEE,4477,9385,190327
48,TX,20,KS,KANSAS,4243,9176,185024
48,TX,42,PA,PENNSYLVANIA,3901,7258,200573
48,TX,32,NV,NEVADA,3457,7245,139002
48,TX,18,IN,INDIANA,3408,7035,134801
48,TX,1,AL,ALABAMA,3180,6730,138898
48,TX,34,NJ,NEW JERSEY,3099,6145,199010
48,TX,24,MD,MARYLAND,3086,6391,173187
48,TX,28,MS,MISSISSIPPI,2976,6306,110127
48,TX,27,MN,MINNESOTA,2809,5731,119533
48,TX,55,WI,WISCONSIN,2716,5352,122728
48,TX,45,SC,SOUTH CAROLINA,2483,5195,102873
48,TX,25,MA,MASSACHUSETTS,2349,4200,135744
48,TX,21,KY,KENTUCKY,2241,4912,96216
48,TX,19,IA,IOWA,2014,3918,79968
48,TX,49,UT,UTAH,2010,4850,82776
48,TX,41,OR,OREGON,1958,3918,85803
48,TX,15,HI,HAWAII,1751,3922,65683
48,TX,31,NE,NEBRASKA,1645,3446,76632
48,TX,9,CT,CONNECTICUT,1277,2504,93697
48,TX,2,AK,ALASKA,1124,2580,62079
48,TX,16,ID,IDAHO,943,2181,29005
48,TX,56,WY,WYOMING,765,1641,37425
48,TX,30,MT,MONTANA,613,1174,22736
48,TX,46,SD,SOUTH DAKOTA,607,1203,22521
48,TX,33,NH,NEW HAMPSHIRE,557,993,34474
48,TX,23,ME,MAINE,538,943,18679
48,TX,11,DC,DISTRICT OF COLUMBIA,526,749,36699
48,TX,38,ND,NORTH DAKOTA,484,996,18617
48,TX,54,WV,WEST VIRGINIA,483,904,21815
48,TX,10,DE,DELAWARE,415,874,19591
48,TX,44,RI,RHODE ISLAND,399,761,18144
48,TX,50,VT,VERMONT,237,424,25543
49,UT,96,UT,UT Total Mig - US & For,28396,61032,1181350
49,UT,97,UT,UT Total Mig - US,27868,59723,1154888
49,UT,98,UT,UT Total Mig - Foreign,528,1309,26462
49,UT,49,UT,UT Non-Migrants,868991,2262366,47473853
49,UT,6,CA,CALIFORNIA,4813,10432,192663
49,UT,16,ID,IDAHO,2386,5297,75512
49,UT,4,AZ,ARIZONA,2236,5313,84994
49,UT,32,NV,NEVADA,2059,4634,76210
49,UT,8,CO,COLORADO,1507,3191,61788
49,UT,48,TX,TEXAS,1497,3312,71354
49,UT,53,WA,WASHINGTON,1374,2848,59419
49,UT,12,FL,FLORIDA,899,1807,46283
49,UT,41,OR,OREGON,854,1734,29810
49,UT,56,WY,WYOMING,825,1714,28969
49,UT,36,NY,NEW YORK,596,1129,34223
49,UT,57,FR,Foreign,528,1309,26462
49,UT,17,IL,ILLINOIS,506,1002,25350
49,UT,51,VA,VIRGINIA,495,1060,25762
49,UT,35,NM,NEW MEXICO,468,1001,17350
49,UT,39,OH,OHIO,444,915,20137
49,UT,13,GA,GEORGIA,423,910,17749
49,UT,26,MI,MICHIGAN,422,858,20112
49,UT,30,MT,MONTANA,393,771,14119
49,UT,37,NC,NORTH CAROLINA,391,896,15902
49,UT,15,HI,HAWAII,368,865,11408
49,UT,42,PA,PENNSYLVANIA,354,679,15662
49,UT,29,MO,MISSOURI,332,743,12922
49,UT,27,MN,MINNESOTA,306,601,17250
49,UT,34,NJ,NEW JERSEY,251,478,15609
49,UT,55,WI,WISCONSIN,251,492,12128
49,UT,25,MA,MASSACHUSETTS,249,471,13651
49,UT,18,IN,INDIANA,246,546,9911
49,UT,47,TN,TENNESSEE,244,510,15045
49,UT,24,MD,MARYLAND,218,417,9807
49,UT,20,KS,KANSAS,215,521,9941
49,UT,2,AK,ALASKA,212,446,10414
49,UT,40,OK,OKLAHOMA,198,438,7629
49,UT,31,NE,NEBRASKA,180,423,6484
49,UT,19,IA,IOWA,173,364,7553
49,UT,45,SC,SOUTH CAROLINA,167,362,6361
49,UT,1,AL,ALABAMA,165,358,9447
49,UT,21,KY,KENTUCKY,126,298,5307
49,UT,9,CT,CONNECTICUT,125,238,5849
49,UT,22,LA,LOUISIANA,112,212,3832
49,UT,46,SD,SOUTH DAKOTA,110,192,4355
49,UT,5,AR,ARKANSAS,109,223,4842
49,UT,33,NH,NEW HAMPSHIRE,101,179,3878
49,UT,28,MS,MISSISSIPPI,93,196,3052
49,UT,38,ND,NORTH DAKOTA,77,165,2895
49,UT,50,VT,VERMONT,75,106,2270
49,UT,23,ME,MAINE,70,107,2086
49,UT,54,WV,WEST VIRGINIA,61,94,1821
49,UT,44,RI,RHODE ISLAND,32,74,3336
49,UT,10,DE,DELAWARE,30,63,1180
49,UT,11,DC,DISTRICT OF COLUMBIA,30,38,1259
50,VT,96,VT,VT Total Mig - US & For,8604,13422,353881
50,VT,97,VT,VT Total Mig - US,8473,13204,348484
50,VT,98,VT,VT Total Mig - Foreign,131,218,5397
50,VT,50,VT,VT Non-Migrants,254615,503565,13187900
50,VT,33,NH,NEW HAMPSHIRE,1286,2053,44462
50,VT,36,NY,NEW YORK,1283,1955,62054
50,VT,25,MA,MASSACHUSETTS,1064,1551,44497
50,VT,12,FL,FLORIDA,566,928,20714
50,VT,9,CT,CONNECTICUT,415,639,20408
50,VT,6,CA,CALIFORNIA,383,564,16607
50,VT,23,ME,MAINE,298,414,10446
50,VT,34,NJ,NEW JERSEY,269,424,13609
50,VT,42,PA,PENNSYLVANIA,249,393,9269
50,VT,37,NC,NORTH CAROLINA,209,351,8870
50,VT,8,CO,COLORADO,196,261,5968
50,VT,51,VA,VIRGINIA,192,326,9921
50,VT,48,TX,TEXAS,138,235,5171
50,VT,53,WA,WASHINGTON,135,213,4265
50,VT,57,FR,Foreign,131,218,5397
50,VT,39,OH,OHIO,125,183,4771
50,VT,17,IL,ILLINOIS,120,200,7736
50,VT,24,MD,MARYLAND,115,184,5858
50,VT,4,AZ,ARIZONA,112,170,4159
50,VT,13,GA,GEORGIA,99,182,3574
50,VT,44,RI,RHODE ISLAND,98,144,3712
50,VT,45,SC,SOUTH CAROLINA,94,164,3787
50,VT,26,MI,MICHIGAN,87,133,2711
50,VT,49,UT,UTAH,71,123,2104
50,VT,41,OR,OREGON,68,89,1708
50,VT,55,WI,WISCONSIN,65,110,3399
50,VT,47,TN,TENNESSEE,64,124,2535
50,VT,27,MN,MINNESOTA,62,97,2973
50,VT,30,MT,MONTANA,54,74,1285
50,VT,11,DC,DISTRICT OF COLUMBIA,47,62,3764
50,VT,35,NM,NEW MEXICO,43,63,1542
50,VT,18,IN,INDIANA,42,74,1575
50,VT,29,MO,MISSOURI,41,86,2310
50,VT,32,NV,NEVADA,41,63,1122
50,VT,21,KY,KENTUCKY,40,64,1208
50,VT,56,WY,WYOMING,36,46,693
50,VT,2,AK,ALASKA,32,52,1176
50,VT,15,HI,HAWAII,28,42,649
50,VT,19,IA,IOWA,22,41,673
50,VT,22,LA,LOUISIANA,22,39,725
50,VT,1,AL,ALABAMA,19,41,957
50,VT,5,AR,ARKANSAS,17,23,397
50,VT,10,DE,DELAWARE,17,22,873
50,VT,16,ID,IDAHO,17,36,549
50,VT,54,WV,WEST VIRGINIA,17,31,813
50,VT,28,MS,MISSISSIPPI,15,30,359
50,VT,40,OK,OKLAHOMA,15,41,820
50,VT,20,KS,KANSAS,14,23,459
50,VT,31,NE,NEBRASKA,12,12,373
50,VT,46,SD,SOUTH DAKOTA,10,13,531
50,VT,38,ND,NORTH DAKOTA,9,16,343
51,VA,96,VA,VA Total Mig - US & For,119714,229801,6243011
51,VA,97,VA,VA Total Mig - US,113099,214761,5850485
51,VA,98,VA,VA Total Mig - Foreign,6615,15040,392526
51,VA,51,VA,VA Non-Migrants,2903069,6198312,193065429
51,VA,24,MD,MARYLAND,12592,22417,684091
51,VA,37,NC,NORTH CAROLINA,9745,19511,405613
51,VA,12,FL,FLORIDA,9195,17548,424965
51,VA,6,CA,CALIFORNIA,7111,14051,408834
51,VA,36,NY,NEW YORK,6972,11954,338386
51,VA,57,FR,Foreign,6615,15040,392526
51,VA,48,TX,TEXAS,5823,12476,308381
51,VA,42,PA,PENNSYLVANIA,5792,9500,278326
51,VA,11,DC,DISTRICT OF COLUMBIA,4756,7030,430529
51,VA,13,GA,GEORGIA,4483,9321,209933
51,VA,34,NJ,NEW JERSEY,3591,6389,207374
51,VA,39,OH,OHIO,3178,5818,150117
51,VA,47,TN,TENNESSEE,3156,6428,134665
51,VA,45,SC,SOUTH CAROLINA,3000,5823,126076
51,VA,17,IL,ILLINOIS,2797,5125,152082
51,VA,26,MI,MICHIGAN,2343,4414,112588
51,VA,54,WV,WEST VIRGINIA,2202,4142,85026
51,VA,25,MA,MASSACHUSETTS,2141,3523,124604
51,VA,53,WA,WASHINGTON,1711,3731,97476
51,VA,8,CO,COLORADO,1691,3439,96303
51,VA,4,AZ,ARIZONA,1526,3007,85072
51,VA,9,CT,CONNECTICUT,1378,2429,85913
51,VA,18,IN,INDIANA,1217,2290,53455
51,VA,1,AL,ALABAMA,1179,2503,62589
51,VA,21,KY,KENTUCKY,1154,2352,50618
51,VA,29,MO,MISSOURI,1098,2166,57577
51,VA,15,HI,HAWAII,1073,2742,59507
51,VA,22,LA,LOUISIANA,1034,2150,53293
51,VA,55,WI,WISCONSIN,771,1398,37369
51,VA,28,MS,MISSISSIPPI,756,1573,31928
51,VA,27,MN,MINNESOTA,749,1358,42922
51,VA,20,KS,KANSAS,748,1760,41579
51,VA,32,NV,NEVADA,721,1475,36406
51,VA,40,OK,OKLAHOMA,668,1475,33252
51,VA,49,UT,UTAH,633,1451,27857
51,VA,10,DE,DELAWARE,609,1083,30200
51,VA,23,ME,MAINE,592,1080,26330
51,VA,41,OR,OREGON,566,1002,23878
51,VA,33,NH,NEW HAMPSHIRE,526,966,28115
51,VA,44,RI,RHODE ISLAND,524,1150,30690
51,VA,35,NM,NEW MEXICO,481,1014,32007
51,VA,19,IA,IOWA,452,842,23564
51,VA,5,AR,ARKANSAS,429,868,23398
51,VA,2,AK,ALASKA,384,891,18699
51,VA,31,NE,NEBRASKA,373,766,19593
51,VA,16,ID,IDAHO,319,717,21205
51,VA,50,VT,VERMONT,263,438,12004
51,VA,30,MT,MONTANA,182,355,7823
51,VA,56,WY,WYOMING,142,283,6322
51,VA,46,SD,SOUTH DAKOTA,141,258,5813
51,VA,38,ND,NORTH DAKOTA,132,279,6139
53,WA,96,WA,WA Total Mig - US & For,80469,153932,3688311
53,WA,97,WA,WA Total Mig - US,77278,147288,3540535
53,WA,98,WA,WA Total Mig - Foreign,3191,6644,147777
53,WA,53,WA,WA Non-Migrants,2455665,5239105,148297494
53,WA,6,CA,CALIFORNIA,14977,29008,745601
53,WA,41,OR,OREGON,10453,19600,465176
53,WA,48,TX,TEXAS,4328,8776,219157
53,WA,16,ID,IDAHO,3848,7472,136765
53,WA,4,AZ,ARIZONA,3555,6853,140468
53,WA,57,FR,Foreign,3191,6644,147777
53,WA,12,FL,FLORIDA,2827,5307,111980
53,WA,8,CO,COLORADO,2268,4199,103507
53,WA,32,NV,NEVADA,2165,4289,85788
53,WA,36,NY,NEW YORK,1967,3188,101552
53,WA,17,IL,ILLINOIS,1690,2989,104350
53,WA,2,AK,ALASKA,1617,2841,74609
53,WA,15,HI,HAWAII,1604,3222,60591
53,WA,30,MT,MONTANA,1580,2684,54827
53,WA,51,VA,VIRGINIA,1563,3269,93463
53,WA,49,UT,UTAH,1550,3450,59340
53,WA,13,GA,GEORGIA,1494,3144,71391
53,WA,26,MI,MICHIGAN,1359,2379,61324
53,WA,37,NC,NORTH CAROLINA,1283,2629,56836
53,WA,27,MN,MINNESOTA,1119,1918,46188
53,WA,39,OH,OHIO,1099,1981,48353
53,WA,42,PA,PENNSYLVANIA,1060,1792,58050
53,WA,29,MO,MISSOURI,962,1968,41097
53,WA,25,MA,MASSACHUSETTS,903,1425,53473
53,WA,55,WI,WISCONSIN,860,1505,42003
53,WA,47,TN,TENNESSEE,856,1694,36730
53,WA,24,MD,MARYLAND,774,1459,42322
53,WA,18,IN,INDIANA,731,1332,28731
53,WA,20,KS,KANSAS,676,1468,29187
53,WA,45,SC,SOUTH CAROLINA,671,1384,30517
53,WA,34,NJ,NEW JERSEY,648,1202,44018
53,WA,40,OK,OKLAHOMA,647,1418,24905
53,WA,35,NM,NEW MEXICO,616,1152,26701
53,WA,9,CT,CONNECTICUT,526,944,29849
53,WA,22,LA,LOUISIANA,507,957,19119
53,WA,1,AL,ALABAMA,457,996,20375
53,WA,21,KY,KENTUCKY,457,994,16959
53,WA,19,IA,IOWA,431,762,18865
53,WA,56,WY,WYOMING,425,821,14353
53,WA,31,NE,NEBRASKA,407,788,18272
53,WA,5,AR,ARKANSAS,355,732,18377
53,WA,28,MS,MISSISSIPPI,285,513,10280
53,WA,38,ND,NORTH DAKOTA,275,469,8123
53,WA,23,ME,MAINE,256,464,10984
53,WA,46,SD,SOUTH DAKOTA,253,444,10431
53,WA,11,DC,DISTRICT OF COLUMBIA,234,310,14842
53,WA,33,NH,NEW HAMPSHIRE,203,324,11728
53,WA,44,RI,RHODE ISLAND,133,235,7067
53,WA,50,VT,VERMONT,130,190,4182
53,WA,54,WV,WEST VIRGINIA,107,201,3841
53,WA,10,DE,DELAWARE,87,147,3885
54,WV,96,WV,WV Total Mig - US & For,17892,33999,667067
54,WV,97,WV,WV Total Mig - US,17735,33674,661555
54,WV,98,WV,WV Total Mig - Foreign,157,325,5512
54,WV,54,WV,WV Non-Migrants,639123,1367022,30188027
54,WV,39,OH,OHIO,2789,5211,82314
54,WV,51,VA,VIRGINIA,2489,4766,96371
54,WV,24,MD,MARYLAND,2138,4064,93914
54,WV,42,PA,PENNSYLVANIA,1639,2893,62745
54,WV,12,FL,FLORIDA,1270,2298,44620
54,WV,37,NC,NORTH CAROLINA,1199,2443,34833
54,WV,21,KY,KENTUCKY,633,1332,23060
54,WV,45,SC,SOUTH CAROLINA,471,860,13771
54,WV,48,TX,TEXAS,439,873,19409
54,WV,13,GA,GEORGIA,397,821,15262
54,WV,36,NY,NEW YORK,397,712,16617
